,pred_array_c1,true_array_c1,prop_var_c1,pred_array_c2,true_array_c2,prop_var_c2,pred_array_c3,true_array_c3,prop_var_c3,pred_array_c4,true_array_c4,prop_var_c4,pred_array_c5,true_array_c5,prop_var_c5,pred_array_c6,true_array_c6,prop_var_c6,pred_array_c7,true_array_c7,prop_var_c7,pred_array_c8,true_array_c8,prop_var_c8,pred_array_c9,true_array_c9,prop_var_c9,pred_array_c10,true_array_c10,prop_var_c10
0,0.8546754221618176,1.0,0.030709481336454646,0.007029689526534639,0.0,0.008502863522804011,0.04301962173078209,0.0,0.010227957972804881,0.002574272783094784,0.0,0.009543128760714373,0.08808202357031406,0.0,0.02543358260860875,0.0025515795216051627,0.0,0.011431420984053673,0.0009475846913846908,0.0,0.007551805740906578,0.00027092840990007973,0.0,0.009649955163455898,0.0007077866735562565,0.0,0.007781582834795946,0.00014108159279203393,0.0,0.010773451439294772
1,0.0008641356804218958,0.0,0.010038996443865612,0.9013528794050216,1.0,0.018477090751068587,8.729918633775923e-05,0.0,0.00944740407880863,1.8405443938362964e-06,0.0,0.010133547546340898,0.07128422869252972,0.0,0.016858576584283743,2.9858098577051352e-05,0.0,0.012098914147250797,0.0018644438557021204,0.0,0.0080506080014856,1.6746243897713954e-05,0.0,0.010330714553036446,0.024495141884544866,0.0,0.01102851367209385,3.436423692768642e-06,0.0,0.01153311094103051
2,0.5521280361711979,1.0,0.0401779994447323,0.0015769366722815903,0.0,0.00949408999420694,0.36513522908091545,0.0,0.03345305040304967,0.0506936113210395,0.0,0.014805825285008479,0.016151170550147073,0.0,0.011669282967055467,0.010325575325696263,0.0,0.012991392859811143,0.0007790972814473207,0.0,0.008440655660223817,0.0022813014380517415,0.0,0.010913955971139278,0.0005378099370136624,0.0,0.008825269761556388,0.000391232447236689,0.0,0.012053325108581382
3,3.0058072078986696e-05,0.0,0.009432032304590046,0.009808491166331805,0.0,0.008727507469766449,0.00017272009930820786,0.0,0.00892134028048941,0.004801949142711237,0.0,0.00950638094257856,0.014421640374930576,0.0,0.009824078632871401,0.0008605578371225419,0.0,0.01143131544966093,0.014998284815810621,0.0,0.007650916426772901,0.0009680254294562473,0.0,0.009761773890361133,0.9537654995918274,1.0,0.009455326730183629,0.00017277979608479655,0.0,0.010796178668218437
4,0.0004437407232217083,0.0,0.009284761465012184,0.12664608296006918,0.0,0.016483845010426705,0.00010125877407290317,0.0,0.008777240301402985,0.0006898640243889531,0.0,0.009394173161932187,0.12485123196151107,0.0,0.021058419886106246,0.0019094577273062897,0.0,0.011356445662913918,0.009407765846699476,0.0,0.007500307847588766,0.00017085314238556747,0.0,0.009603026861431063,0.7344067123532295,1.0,0.030814724939378754,0.0013730382261201157,0.0,0.010773445220182922
5,0.003008273832674604,0.0,0.009266120028912491,0.010526998676359653,0.0,0.008566178337803633,0.011575972450664267,0.0,0.008969439300763696,0.8805945593118668,1.0,0.01818066598455649,0.019351969514973463,0.0,0.009652111537179887,0.04135720954742283,0.0,0.013082057918853671,0.0006736636327696033,0.0,0.0073545795196263185,0.017847720738500356,0.0,0.009793716073201052,0.0033871025712869595,0.0,0.007723428471908758,0.011676514518912882,0.0,0.010861011210842118
6,0.6999465849623084,1.0,0.053539506961733534,0.01675654238992138,0.0,0.01262623171330794,0.27208968430757524,0.0,0.050147914075548805,0.0012123419000636204,0.0,0.01242457560444116,0.0061389973033510615,0.0,0.012161361245485718,0.0021864961240498815,0.0,0.014969513759732805,3.991281789524237e-05,0.0,0.009796847418600605,0.0008922473444545176,0.0,0.012708877759925642,3.8763163700821224e-05,0.0,0.010186335200264936,0.0006984268324231379,0.0,0.014122192053569117
7,0.04757589646615088,0.0,0.027907457186695815,0.009831045665196143,0.0,0.023683155807623455,0.2714049784094095,0.0,0.03800317465817455,0.531859170794487,1.0,0.04925314913223024,0.00952308472711593,0.0,0.025538392524226825,0.009010059646097943,0.0,0.03212479603767303,0.01038956655887887,0.0,0.02069252280119059,0.06855828895233572,0.0,0.029927371352666658,0.008826299866195769,0.0,0.021964794648319772,0.03302160680294037,0.0,0.030245124235340315
8,0.0031681962801303597,0.0,0.009489410991679824,0.14772830137051643,0.0,0.029633177798616652,0.00016453946518822703,0.0,0.008851753992666836,0.00014934900047251177,0.0,0.009475872085658622,0.847595379948616,1.0,0.031953337834772055,0.0003004140591201576,0.0,0.011348643467489634,3.5746438981050234e-05,0.0,0.00747150242779944,4.292372708576409e-06,0.0,0.00966582871967776,0.0008222454829228809,0.0,0.007776020942185405,3.1535278439918104e-05,0.0,0.01091717739033059
9,0.052141900958959014,0.0,0.031893786778793266,0.008515385275823064,0.0,0.02410603226065073,0.5047202148847282,1.0,0.08625693125447553,0.025599250502418725,0.0,0.027409237391542975,0.23598493329249323,0.0,0.07096295233574448,0.12737660350510852,0.0,0.0503544602070788,0.0032905616704010754,0.0,0.021034450710101,0.03991515658446588,0.0,0.029855357279941236,0.002408486380013528,0.0,0.022111996791602556,4.7506498224834106e-05,0.0,0.030215666472550123
