,pred_array_c1,true_array_c1,prop_var_c1,pred_array_c2,true_array_c2,prop_var_c2,pred_array_c3,true_array_c3,prop_var_c3,pred_array_c4,true_array_c4,prop_var_c4,pred_array_c5,true_array_c5,prop_var_c5,pred_array_c6,true_array_c6,prop_var_c6,pred_array_c7,true_array_c7,prop_var_c7,pred_array_c8,true_array_c8,prop_var_c8,pred_array_c9,true_array_c9,prop_var_c9,pred_array_c10,true_array_c10,prop_var_c10
0,0.8680039033293724,1.0,0.06536900321912445,0.005129480234463699,0.0,0.04071207398941751,0.030937606813386084,0.0,0.04320214325617159,0.0027917909396637697,0.0,0.046038281152950895,0.08573514154180885,0.0,0.059364162660131864,0.006046450037974865,0.0,0.055198075856646364,0.0006275223674310836,0.0,0.03644705836577186,0.00016434771735475805,0.0,0.046585477935556646,0.00045533358619650246,0.0,0.03756136411343561,0.00010841614389391906,0.0,0.0520096317132034
1,0.0015229048576657078,0.0,0.04845792640964168,0.9190025746822357,1.0,0.05079195270347579,8.493046395301463e-05,0.0,0.04560805139999358,1.969180380108071e-06,0.0,0.048920572378516415,0.044964807194191964,0.0,0.05080927992176614,4.0057921978018385e-05,0.0,0.05840853355166195,0.0020761048447093342,0.0,0.03883274351897192,1.2141332090465085e-05,0.0,0.04987240130097569,0.032290415931493045,0.0,0.044313407939590405,4.096328145717365e-06,0.0,0.05567708660783123
2,0.5465876279026269,1.0,0.08393540712331192,0.001346140637542703,0.0,0.045788560381767804,0.3747749798744917,0.0,0.07457961947934941,0.0341613064496778,0.0,0.053838629422318,0.027181018681731076,0.0,0.053999943815543565,0.012545902215060778,0.0,0.06216806957090099,0.0006215434510158956,0.0,0.040737513472737866,0.0019008371989184525,0.0,0.052654136656024045,0.00038655146036035146,0.0,0.04260050514613184,0.000494091165746795,0.0,0.05818752299388679
3,0.00010529020127250988,0.0,0.04553395592416141,0.007978945157665293,0.0,0.040900409878497794,0.00017724831247051043,0.0,0.04306812514135226,0.004310286886466202,0.0,0.04574671019123439,0.025973814183380455,0.0,0.046019774812164946,0.0018550113025412429,0.0,0.055180527041632975,0.01446013183798641,0.0,0.036343857606275794,0.00040970984461637274,0.0,0.04709718203035101,0.9444672960042954,1.0,0.04041742711895602,0.0002622555162997742,0.0,0.052119343922997614
4,0.001003416570056288,0.0,0.04482260721087546,0.1605555815435946,0.0,0.051609681909730865,0.0001234778701768846,0.0,0.042372733791909145,0.0009704445999159361,0.0,0.04534700008452059,0.22923620210029186,0.0,0.07172814422898226,0.0036139756499323993,0.0,0.05482393429911707,0.006989365670597181,0.0,0.03600534616433806,0.00011320211424845184,0.0,0.046359135012777546,0.5961526805162429,1.0,0.0712274165125108,0.0012416543125436873,0.0,0.05197718496716395
5,0.008417737439158373,0.0,0.04476361525489932,0.017865977773908526,0.0,0.04066170241329435,0.021490605766884982,0.0,0.04267637728916644,0.8321539673209191,1.0,0.05910871358227994,0.030738116402644663,0.0,0.045220273229357906,0.050493659642525016,0.0,0.05658924166879171,0.000660427358961897,0.0,0.035501874598509946,0.02241161740850657,0.0,0.04662067827082047,0.0036812321851903106,0.0,0.03722628120289042,0.012086662705987692,0.0,0.05153373292102253
6,0.5053807053808123,1.0,0.11154723048836426,0.012917596790939569,0.0,0.05404808817382643,0.46497980821877716,0.0,0.10782584906592466,0.0012964509084849851,0.0,0.059940126208868155,0.010943680203927214,0.0,0.05855111779376597,0.0020667785532350537,0.0,0.07200120750305913,5.279139236961328e-05,0.0,0.047295105255003286,0.0015773882456414866,0.0,0.061326328729087255,2.4084319804913435e-05,0.0,0.04917535752674266,0.0007607187994290144,0.0,0.06817001660227347
7,0.05790596623905003,0.0,0.13213768610268362,0.006919340458698571,0.0,0.11401936286647131,0.25173505797982215,0.0,0.13413345854332775,0.4663326428085566,1.0,0.15415846998142513,0.008220770477200857,0.0,0.12284853691149775,0.012393203446408733,0.0,0.15492590955337512,0.017509591423440725,0.0,0.0997900142982706,0.08441590301692486,0.0,0.13647821754764722,0.012635049397358671,0.0,0.1059418593339474,0.08193247638642788,0.0,0.14616602785830135
8,0.004493556317538605,0.0,0.0453905325832278,0.1508131501916796,0.0,0.06416494192814186,0.00011540779566530545,0.0,0.042729867786282,0.00017190253484841378,0.0,0.04574415609234085,0.8433202911913394,1.0,0.06979234467099094,0.0003049703971828421,0.0,0.05478462870317551,2.0180228945037014e-05,0.0,0.03606928317391657,1.6814344218207823e-06,0.0,0.04666261839324612,0.0007378492216957965,0.0,0.03751013828821736,2.101093308773727e-05,0.0,0.05270355193666636
9,0.060649596916045996,0.0,0.13721908545607517,0.00532560887382715,0.0,0.11395802676255547,0.43143209602683785,1.0,0.17798642745256954,0.014197548310039564,0.0,0.12797086603776475,0.21441430263221264,0.0,0.15891388543066912,0.21808721776120366,0.0,0.18928732161974882,0.0027570336067583414,0.0,0.10129931856542519,0.05230511962086894,0.0,0.13705662894170578,0.000794192596308676,0.0,0.10604109338938164,3.7289490941248004e-05,0.0,0.14586870292563334
